Time,X,Y,Z
2.2186589210661687,0.7157375958213286,0.5491346400700258,0.43147519164265713
2.2299211490918855,0.7188047245484686,0.540201571663648,0.437609449096937
2.241183377117602,0.7218213083389917,0.5311828569286643,0.44364261667798355
2.2524456051433184,0.724786868928228,0.5220799257383777,0.44957373785645605
2.2637078331690352,0.7277009361409872,0.5128942213182002,0.4554018722819745
2.2749700611947516,0.7305630479661029,0.5036272000168373,0.461126095932206
2.2862322892204685,0.733372750629683,0.49428033107538866,0.466745501259366
2.297494517246185,0.736129598667052,0.48485509639440993,0.47225919733410404
2.3087567452719013,0.7388331549933784,0.4753529902989625,0.47766630998675697
2.320018973297618,0.7414829909729725,0.4657755193016948,0.4829659819459451
2.3312812013233346,0.7440786864872431,0.45612420186399594,0.48815737297448614
2.3425434293490515,0.7466198300013065,0.44640056815524654,0.4932396600026129
2.353805657374768,0.7491060186292329,0.4366061598102214,0.49821203725846563
2.3650678854004843,0.7515368581979222,0.4267425296846681,0.5030737163958443
2.376330113426201,0.7539119633095981,0.4168112416091104,0.5078239266191962
2.3875923414519176,0.756230957402911,0.40681387014091197,0.512461914805822
2.3988545694776344,0.7584934728126402,0.39675200031463465,0.5169869456252804
2.410116797503351,0.7606991508279848,0.38662722739074296,0.5213983016559696
2.4213790255290677,0.7628476417494365,0.37644115660267874,0.5256952834988732
2.432641253554784,0.7649386049442222,0.3661954029023641,0.5298772098884443
2.4439034815805005,0.7669717089003092,0.35589159070415477,0.5339434178006183
2.4551657096062174,0.7689466312789659,0.34553135362729875,0.5378932625579319
2.466427937631934,0.7708630589658665,0.3351163342369348,0.541726117931733
2.4776901656576507,0.7727206881207334,0.32464818378366933,0.5454413762414666
2.488952393683367,0.7745192242255098,0.31412856194178124,0.5490384484510196
2.5002146217090835,0.7762583821310547,0.3035591365460871,0.5525167642621094
2.5114768497348003,0.7779378861023514,0.2929415833275131,0.5558757722047027
2.5227390777605168,0.7795574698622235,0.28227758564741945,0.559114939724447
2.5340013057862336,0.781116876633553,0.271568834230708,0.5622337532671059
2.54526353381195,0.7826158591799897,0.260817026897769,0.5652317183599792
2.5565257618376664,0.7840541798451504,0.25002386829529727,0.5681083596903008
2.5677879898633833,0.7854316105902979,0.23919106962603037,0.5708632211805957
2.5790502178890997,0.786747933030495,0.22832034837744627,0.57349586606099
2.5903124459148166,0.7880029384692289,0.2174134280494618,0.5760058769384578
2.601574673940533,0.7891964279314986,0.20647203788118346,0.5783928558629972
2.6128369019662494,0.7903282121953618,0.19549791257674076,0.5806564243907235
2.6240991299919663,0.7913981118219349,0.18449279203026087,0.5827962236438696
2.6353613580176827,0.7924059571838418,0.17345842105001627,0.5848119143676834
2.6466235860433995,0.7933515884921084,0.1623965490817919,0.5867031769842168
2.657885814069116,0.7942348558214958,0.1513089299315218,0.5884697116429914
2.6691480420948324,0.7950556191342698,0.14019732148722938,0.5901112382685396
2.680410270120549,0.7958137483024043,0.12906348544032362,0.5916274966048085
2.6916724981462656,0.7965091231282112,0.1179091870062933,0.5930182462564224
2.7029347261719825,0.7971416333633983,0.10673619464483627,0.5942832667267967
2.714196954197699,0.7977111787265478,0.09554627977948431,0.5954223574530957
2.7254591822234153,0.7982176689190159,0.08434121651674818,0.5964353378380318
2.736721410249132,0.798661023639249,0.0731227813648433,0.5973220472784979
2.7479836382748486,0.7990411725955151,0.06189275295203422,0.5980823451910302
2.7592458663005655,0.7993580555170484,0.0506529117446389,0.5987161110340968
2.770508094326282,0.7996116221636049,0.03940503976474772,0.5992232443272097
2.7817703223519983,0.7998018323334274,0.02815092030769014,0.5996036646668548
2.793032550377715,0.7999286558696198,0.016892337659301503,0.5998573117392396
2.8042947784034316,0.7999920726649281,0.005631076813036789,0.5999841453298561
2.8155570064291484,0.7999920726649281,-0.005631076813035776,0.5999841453298561
2.826819234454865,0.7999286558696198,-0.01689233765930049,0.5998573117392396
2.8380814624805812,0.7998018323334274,-0.028150920307688725,0.5996036646668548
2.849343690506298,0.7996116221636049,-0.0394050397647471,0.5992232443272097
2.8606059185320145,0.7993580555170484,-0.05065291174463828,0.5987161110340968
2.8718681465577314,0.7990411725955151,-0.0618927529520336,0.5980823451910302
2.883130374583448,0.7986610236392491,-0.07312278136484231,0.597322047278498
2.894392602609164,0.7982176689190159,-0.08434121651674677,0.5964353378380319
2.905654830634881,0.7977111787265478,-0.0955462797794833,0.5954223574530958
2.9169170586605975,0.7971416333633984,-0.10673619464483526,0.5942832667267968
2.9281792866863143,0.7965091231282113,-0.11790918700629231,0.5930182462564225
2.9394415147120307,0.7958137483024044,-0.12906348544032303,0.5916274966048086
2.950703742737747,0.7950556191342699,-0.1401973214872284,0.5901112382685397
2.961965970763464,0.7942348558214958,-0.15130892993152126,0.5884697116429914
2.9732281987891804,0.7933515884921085,-0.16239654908179094,0.5867031769842169
2.9844904268148973,0.7924059571838418,-0.1734584210500153,0.5848119143676835
2.9957526548406137,0.7913981118219349,-0.1844927920302599,0.5827962236438696
3.00701488286633,0.7903282121953619,-0.19549791257673943,0.5806564243907238
3.018277110892047,0.7891964279314987,-0.20647203788118249,0.5783928558629975
3.0295393389177634,0.788002938469229,-0.21741342804946123,0.576005876938458
3.0408015669434802,0.7867479330304952,-0.22832034837744572,0.5734958660609902
3.0520637949691967,0.785431610590298,-0.23919106962602982,0.570863221180596
3.063326022994913,0.7840541798451506,-0.250023868295296,0.5681083596903012
3.07458825102063,0.7826158591799898,-0.260817026897768,0.5652317183599795
3.0858504790463464,0.781116876633553,-0.27156883423070705,0.5622337532671061
3.097112707072063,0.7795574698622236,-0.2822775856474185,0.5591149397244474
3.1083749350977796,0.7779378861023516,-0.29294158332751213,0.5558757722047031
3.119637163123496,0.7762583821310549,-0.3035591365460858,0.5525167642621098
3.130899391149213,0.7745192242255099,-0.31412856194178074,0.5490384484510197
3.1421616191749293,0.7727206881207334,-0.3246481837836688,0.5454413762414667
3.153423847200646,0.7708630589658666,-0.3351163342369343,0.5417261179317332
3.1646860752263626,0.7689466312789661,-0.34553135362729787,0.5378932625579324
3.175948303252079,0.7669717089003094,-0.35589159070415355,0.5339434178006188
3.187210531277796,0.7649386049442223,-0.36619540290236313,0.5298772098884446
3.1984727593035123,0.7628476417494368,-0.37644115660267785,0.5256952834988734
3.209734987329229,0.760699150827985,-0.38662722739074207,0.5213983016559699
3.2209972153549455,0.7584934728126402,-0.3967520003146341,0.5169869456252806
3.232259443380662,0.7562309574029112,-0.406813870140911,0.5124619148058225
3.243521671406379,0.7539119633095982,-0.4168112416091099,0.5078239266191964
3.2547838994320952,0.7515368581979225,-0.4267425296846668,0.5030737163958449
3.266046127457812,0.7491060186292331,-0.4366061598102205,0.4982120372584661
3.2773083554835285,0.7466198300013067,-0.44640056815524565,0.4932396600026133
3.288570583509245,0.7440786864872433,-0.4561242018639947,0.4881573729744867
3.2998328115349618,0.7414829909729728,-0.465775519301694,0.48296598194594564
3.311095039560678,0.7388331549933789,-0.4753529902989613,0.47766630998675774
3.322357267586395,0.7361295986670522,-0.48485509639440943,0.47225919733410426
3.3336194956121115,0.7333727506296831,-0.49428033107538816,0.4667455012593662
3.344881723637828,0.7305630479661033,-0.503627200016836,0.46112609593220655
3.3561439516635447,0.7277009361409874,-0.5128942213181994,0.45540187228197493
3.367406179689261,0.7247868689282284,-0.5220799257383765,0.4495737378564568
3.378668407714978,0.7218213083389919,-0.5311828569286635,0.443642616677984
3.3899306357406944,0.7188047245484688,-0.5402015716636472,0.43760944909693755
3.4011928637664113,0.7157375958213288,-0.549134640070025,0.4314751916426576
3.4124550917921277,0.7126204084358962,-0.5579806458533009,0.4252408168717925
3.423717319817844,0.7094536566070515,-0.5667381865223352,0.4189073132141029
3.434979547843561,0.7062378424078758,-0.5754058736117011,0.4124756848157516
3.4462417758692774,0.7029734756900511,-0.5839823329018181,0.4059469513801022
3.4575040038949942,0.6996610740030238,-0.5924662046368311,0.3993221480060476
3.4687662319207107,0.6963011625119515,-0.6008561437401889,0.3926023250239029
3.480028459946427,0.6928942739144395,-0.6091508200279028,0.38578854782887895
3.491290687972144,0.6894409483560844,-0.6173489184194397,0.3788818967121689
3.5025529159978603,0.6859417333448377,-0.6254491391462208,0.3718834666896752
3.513815144023577,0.6823971836641989,-0.6334501979576954,0.36479436732839765
3.5250773720492936,0.6788078612852595,-0.6413508263249508,0.3576157225705191
3.53633960007501,0.6751743352776043,-0.6491497716418322,0.3503486705552087
3.547601828100727,0.6714971817190873,-0.6568457974235385,0.3429943634381747
3.5588640561264433,0.6677769836044993,-0.6644376835026581,0.33555396720899866
3.57012628415216,0.664014330753135,-0.6719242262226232,0.3280286615062701
3.5813885121778766,0.6602098197152817,-0.6793042386285416,0.3204196394305635
3.592650740203593,0.6563640536776378,-0.6865765506553847,0.3127281073552757
3.60391296822931,0.6524776423676808,-0.6937400093134944,0.3049552847353615
3.6151751962550263,0.6485512019569986,-0.7007934788713837,0.2971024039139972
3.626437424280743,0.6445853549635981,-0.7077358410358016,0.28917070992719623
3.6376996523064595,0.6405807301532083,-0.7145659951290334,0.28116146030641653
3.648961880332176,0.636537962439591,-0.7212828582634089,0.27307592487918214
3.660224108357893,0.6324576927838811,-0.7278853655129862,0.26491538556776223
3.671486336383609,0.6283405680929631,-0.7343724700823924,0.2566811361859263
3.682748564409326,0.6241872411169075,-0.7407431434727884,0.24837448223381497
3.6940107924350425,0.6199983703454816,-0.7469963756449302,0.2399967406909631
3.705273020460759,0.6157746199037474,-0.7531311751793087,0.2315492398074947
3.7165352484864758,0.6115166594467697,-0.7591465694333316,0.22303331889353933
3.727797476512192,0.6072251640534445,-0.7650416046955321,0.21445032810688913
3.739059704537909,0.602900814119468,-0.770815346336777,0.205801628238936
3.7503219325636254,0.5985442952494644,-0.7764668789584444,0.19708859049892874
3.761584160589342,0.5941562981482862,-0.7819953065375577,0.18831259629657238
3.7728463886150587,0.5897375185115052,-0.7873997525688465,0.1794750370230106
3.784108616640775,0.585288656915116,-0.7926793602037094,0.17057731383023195
3.795370844666492,0.5808104187044594,-0.7978332923860663,0.1616208374089187
3.8066330726922084,0.5763035138823966,-0.802860731985067,0.1526070277647934
3.817895300717925,0.5717686569967408,-0.8077608819246447,0.1435373139934818
3.8291575287436417,0.5672065670269675,-0.8125329653098888,0.13441313405393496
3.840419756769358,0.5626179672702257,-0.8171762255502169,0.1252359345404515
3.851681984795075,0.5580035852266625,-0.8216899264793283,0.11600717045332493
3.8629442128207914,0.5533641524840806,-0.8260733524719208,0.1067283049681611
3.874206440846508,0.5487004046019488,-0.8303258085571492,0.09740080920389749
3.8854686688722246,0.5440130809947826,-0.8344466205288094,0.08802616198956531
3.896730896897941,0.539302924814915,-0.8384351350522297,0.07860584962983008
3.907993124923658,0.5345706828346716,-0.8422907197678549,0.06914136566934309
3.9192553529493743,0.5298171053279741,-0.8460127633915036,0.059634210655948205
3.9305175809750907,0.5250429459513877,-0.8496006758112847,0.05008589190277535
3.9417798090008076,0.5202489616246333,-0.8530538881811555,0.04049792324926668
3.953042037026524,0.5154359124105815,-0.8563718530111103,0.030871824821163074
3.964304265052241,0.5106045613947466,-0.8595540442539832,0.021209122789493356
3.9755664930779573,0.5057556745643061,-0.8625999573888482,0.01151134912861232
3.9868287211036737,0.5008900206866539,-0.8655091095010107,0.0017800413733078668
3.9980909491293906,0.4960083711875188,-0.8682810393585696,-0.007983257624962437
4.009353177155107,0.49111150002865694,-0.8709153074855442,-0.01777699994268614
4.020615405180823,0.48620018358514505,-0.8734114962315508,-0.027599632829709897
4.03187763320654,0.4812752005222882,-0.8757692098380195,-0.03744959895542352
4.043139861232257,0.47633733167216863,-0.8779880745009391,-0.047325336655662686
4.054402089257973,0.4713873599098476,-0.8800677384301219,-0.057225280180304816
4.06566431728369,0.466426070029242,-0.8820078719049796,-0.06714785994151592
4.076926545309407,0.46145424861870366,-0.8838081673267977,-0.07709150276259273
4.088188773335124,0.4564726839363061,-0.8854683392675033,-0.08705463212738786
4.09945100136084,0.45148216578487177,-0.8869881245149198,-0.09703566843025647
4.1107132293865565,0.4464834853867509,-0.8883672821144971,-0.10703302922649816
4.121975457412273,0.4414774352583793,-0.8896055934075138,-0.11704512948324138
4.133237685437989,0.43646480908462754,-0.8907028620657443,-0.12707038183074493
4.144499913463706,0.4314464015929651,-0.8916589141225864,-0.13710719681406974
4.155762141489423,0.42642300842746245,-0.8924735980006419,-0.14715398314507513
4.167024369515139,0.4213954260226441,-0.893146784535749,-0.15720914795471172
4.178286597540856,0.4163644514772174,-0.8936783669974612,-0.1672710970455652
4.189548825566573,0.4113308824276977,-0.8940682611059675,-0.17733823514460453
4.20081105359229,0.4062955169219463,-0.8943164050454556,-0.18740896615610733
4.2120732816180055,0.40125915329264417,-0.8944227594739124,-0.1974816934147117
4.223335509643722,0.3962225900307187,-0.894387307529361,-0.20755481993856265
4.234597737669439,0.39118662565874923,-0.8942100548325348,-0.21762674868250148
4.245859965695155,0.38615205860436447,-0.8938910294859856,-0.22769588279127104
4.257122193720872,0.38111968707365296,-0.8934302820696286,-0.2377606258526941
4.268384421746589,0.37609030892461576,-0.8928278856327229,-0.24781938215076846
4.279646649772305,0.37106472154066766,-0.8920839356822902,-0.25787055691866473
4.290908877798022,0.36604372170421484,-0.8911985501679723,-0.2679125565915703
4.302171105823739,0.3610281054703314,-0.8901718694633312,-0.27794378905933725
4.3134333338494555,0.35601866804054694,-0.8890040563435928,-0.2879626639189061
4.3246955618751715,0.3510162036367723,-0.8876952959598408,-0.29796759272645545
4.335957789900888,0.3460215053753778,-0.8862457958096602,-0.3079569892492444
4.347220017926605,0.3410353651414508,-0.884655785704242,-0.3179292697170984
4.358482245952321,0.33605857346324514,-0.8829255177319455,-0.32788285307350973
4.369744473978038,0.3310919193868455,-0.8810552662183315,-0.337816161226309
